CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday
1430321,Male,Joseph Ostlund,Goshen,NY,New York,10924,United States,North America,
1430604,Male,Gary Wolfe,Mobile,AL,Alabama,36608,United States,North America,
1430625,Female,Vera Stoltzfus,Rochester,NY,New York,14604,United States,North America,
1430661,Male,Corey Kula,Bedford,MA,Massachusetts,1730,United States,North America,
1430718,Female,Sherry Holloway,Indianapolis,IN,Indiana,46204,United States,North America,
1430890,Male,Clyde Emerson,Brighton,NY,New York,14623,United States,North America,
1430917,Female,Louise White,Los Angeles,CA,California,90017,United States,North America,
1430923,Male,Jerry Gilmore,Savannah,GA,Georgia,31401,United States,North America,
1431002,Female,Marcie Shockley,Philadelphia,PA,Pennsylvania,19103,United States,North America,
1431209,Female,Crystal Ball,Richmond,VA,Virginia,23227,United States,North America,
1431393,Male,Michael Rayburn,Alamogordo,NM,New Mexico,88310,United States,North America,
1431630,Male,Juan Barnhart,New Orleans,LA,Louisiana,70171,United States,North America,
1431715,Female,Ilana Seymore,Bucyrus,OH,Ohio,44820,United States,North America,
1431767,Male,William Mayle,Boston,MA,Massachusetts,2110,United States,North America,
1431908,Male,Chris Miller,Saint Louis,MO,Missouri,63114,United States,North America,
1431935,Male,Michael Blackburn,Saint Clairsville,OH,Ohio,43950,United States,North America,
1431986,Male,Gregory Savoy,Star,TX,Texas,76880,United States,North America,
1432139,Male,Ralph Brungardt,Piedmont,SC,South Carolina,29673,United States,North America,
1432379,Female,Ann Ruvalcaba,Cardington,OH,Ohio,43315,United States,North America,
1432419,Male,Elmer Henderson,North Dade,FL,Florida,33180,United States,North America,
1432652,Female,Kate Young,Dallas,TX,Texas,75201,United States,North America,
1432706,Male,Charles Stott,Tulsa,OK,Oklahoma,74131,United States,North America,
1432818,Female,Barbara Peters,Los Angeles,CA,California,90017,United States,North America,
1432834,Male,Ruben Talamantes,Norborne,MO,Missouri,64668,United States,North America,
1432907,Male,Walter Clifford,Philadelphia,PA,Pennsylvania,19103,United States,North America,
1433136,Male,Alan Her,Ontario,CA,California,91762,United States,North America,
1433216,Male,Kenneth Tuttle,Pasadena,CA,California,91107,United States,North America,
1433269,Male,Frederick McLean,Bryans Road,MD,Maryland,20616,United States,North America,
1433344,Male,Randall Fowler,Lynchburg,VA,Virginia,24504,United States,North America,
1433389,Male,Adrian Watson,Little Rock,AR,Arkansas,72208,United States,North America,
1433495,Male,Christopher Barrett,Aurora,CO,Colorado,80010,United States,North America,
1433539,Male,Darryl McDermott,Princeton,NJ,New Jersey,8540,United States,North America,
1433584,Female,Cameron Ellison,Rose Hill,IA,Iowa,52586,United States,North America,
1433628,Male,Edward Dotson,Oklahoma City,OK,Oklahoma,73109,United States,North America,
1433764,Male,Gerald Ayala,South Burlington,VT,Vermont,5403,United States,North America,
1433844,Female,Lucia Bost,Fort Worth,TX,Texas,76102,United States,North America,
1433991,Female,Betty Durham,Camden,NJ,New Jersey,8102,United States,North America,
1434399,Male,Jeff Hughes,Milwaukee,WI,Wisconsin,53207,United States,North America,
1434562,Male,William Behn,Liverpool,NY,New York,13088,United States,North America,
1434655,Male,Robert Fox,Pickens,SC,South Carolina,29671,United States,North America,
1434894,Female,Kristen Jones,Hudson,IA,Iowa,50643,United States,North America,
1435081,Female,Jane Trejo,Tinley Park,IL,Illinois,60477,United States,North America,
1435185,Female,Jamie Jacobs,Flint,MI,Michigan,48502,United States,North America,
1435339,Female,Virginia Bright,Windsor,CT,Connecticut,6095,United States,North America,
1435532,Female,Donna Chan,Jackson,MS,Mississippi,39201,United States,North America,
1435829,Female,Lisa Haskell,Washington,VA,Virginia,20005,United States,North America,
1435868,Female,Lakeesha Mata,Chicago,IL,Illinois,60605,United States,North America,
1436054,Male,Michael Sutton,North Little Rock,AR,Arkansas,72114,United States,North America,
1436124,Male,Shawn Lilly,Quilcene,WA,Washington,98376,United States,North America,
1436157,Male,David Starr,Pensacola,FL,Florida,32501,United States,North America,
1436392,Male,Richard Foley,Chicago,IL,Illinois,60606,United States,North America,
1436857,Female,Melissa Lozano,Akron,OH,Ohio,44308,United States,North America,
1436891,Male,Christopher Kimble,Georgetown,SC,South Carolina,29440,United States,North America,
1437052,Female,Latrina Cannon,Trumbull,CT,Connecticut,6611,United States,North America,
1437117,Female,Maria Patterson,Philadelphia,PA,Pennsylvania,19103,United States,North America,
1437127,Female,Lisa Ries,Brookfield,WI,Wisconsin,53005,United States,North America,
1437243,Female,Gladys Wilks,Philadelphia,DE,Delaware,19103,United States,North America,
1437275,Female,Margaret Hayes,Dallas,TX,Texas,75207,United States,North America,
1437592,Male,Timothy Flores,Sioux City,IA,Iowa,57106,United States,North America,
1437644,Female,Allison Roberts,Cutler,IN,Indiana,46920,United States,North America,
1437943,Female,Bette Grant,Loda,IL,Illinois,60948,United States,North America,
1437958,Female,Shannon Webb,Camden,NJ,New Jersey,8102,United States,North America,
1437978,Male,Donald Burnette,Fayetteville,NC,North Carolina,28301,United States,North America,
1438050,Female,Angela Roeder,Champaign,IL,Illinois,61820,United States,North America,
1438329,Male,Jesus Gray,Wahpeton,ND,North Dakota,58075,United States,North America,
1438425,Female,Karen Klinger,Le Mars,IA,Iowa,51031,United States,North America,
1438477,Female,Anna Keane,Canistota,SD,South Dakota,57012,United States,North America,
1438489,Female,Annie Walsh,Atlanta,GA,Georgia,30329,United States,North America,
1438900,Female,Sharon Daly,Longview,TX,Texas,75604,United States,North America,
1438951,Male,Javier Carr,San Diego,CA,California,92073,United States,North America,
1439027,Female,Phyllis Speicher,Portland,PA,Pennsylvania,97205,United States,North America,
1439472,Female,Barbara Garnett,Longview,TX,Texas,75601,United States,North America,
1439502,Male,Wayne Long,Madison,WI,Wisconsin,53703,United States,North America,
1439511,Male,Billy Whitney,Boulder,UT,Utah,84716,United States,North America,
1439788,Male,John Tuck,Palm Bay,FL,Florida,32905,United States,North America,
1440032,Female,Kimberly Watters,San Jose,CA,California,95134,United States,North America,
1440047,Male,Ronnie Forsythe,Pittsburgh,PA,Pennsylvania,15205,United States,North America,
1440061,Female,Virgie Farrell,Belleville,KS,Kansas,66935,United States,North America,
1440062,Female,Shelley Haydon,Hartford,CT,Connecticut,6103,United States,North America,
1440084,Male,Joshua Hargreaves,Chicago,IL,Illinois,60610,United States,North America,
1440349,Male,Robert Latch,Philadelphia,PA,Pennsylvania,19107,United States,North America,
1440476,Male,Charles Gibbs,Portsmouth,VA,Virginia,23707,United States,North America,
1440748,Male,Ronald Massey,Lebanon,TN,Tennessee,37087,United States,North America,
1440753,Female,Cindy Bradley,Middletown,CT,Connecticut,6457,United States,North America,
1440889,Male,Nicholas Logan,Mountain View,CO,Colorado,82939,United States,North America,
1441210,Female,Dorothy Jensen,Saint Louis,MO,Missouri,63146,United States,North America,
1441326,Male,Jose Bell,El Paso,TX,Texas,79905,United States,North America,
1441384,Male,Robert Downey,Saginaw,MI,Michigan,48607,United States,North America,
1441657,Female,Tiffany Wilds,Kansas City,MO,Missouri,64106,United States,North America,
1441731,Female,Patricia Overman,Dover,DE,Delaware,19901,United States,North America,
1442048,Female,Diane Meachum,Harlingen,TX,Texas,78550,United States,North America,
1442274,Female,Helen Bellamy,Birmingham,AL,Alabama,35203,United States,North America,
1442358,Female,Margery Phillips,Newnan,GA,Georgia,30263,United States,North America,
1442626,Male,Sergio Button,Huntsville,AL,Alabama,35816,United States,North America,
1442640,Female,Barbara Easterling,Oklahoma City,OK,Oklahoma,73102,United States,North America,
1442830,Female,Margaret Scott,Silver Spring,MD,Maryland,20910,United States,North America,
1442865,Female,Cristie Christopher,Dyersburg,TN,Tennessee,38024,United States,North America,
1442886,Female,Sara Kennedy,Wills Point,TX,Texas,75169,United States,North America,
1442911,Female,Edith Wood,Carlock,IL,Illinois,61725,United States,North America,
1443368,Female,Jessica Yarbrough,Jonesboro,AR,Arkansas,72401,United States,North America,
1443446,Male,Dennis Moldenhauer,Elmsford,NY,New York,10523,United States,North America,
1443641,Male,David Rush,Paola,KS,Kansas,66071,United States,North America,
1443682,Male,James Quick,Pittsburgh,PA,Pennsylvania,15212,United States,North America,
1443760,Female,Jessica Buckley,Bridgeview,IL,Illinois,60455,United States,North America,
1444352,Female,Angela Randall,Boynton Beach,FL,Florida,33435,United States,North America,
1444672,Female,Rocio Welcher,Needham,MA,Massachusetts,2192,United States,North America,
1444831,Female,Judith Baum,Hickory Hills,IL,Illinois,60457,United States,North America,
1444901,Male,Lee Parks,Crystal Lake,IL,Illinois,60014,United States,North America,
1444903,Female,Patricia Clodfelter,Columbus,AL,Alabama,31901,United States,North America,
1445061,Male,Elliott Smith,Walnut Creek,CA,California,94596,United States,North America,
1445115,Male,Barry Hicks,Italy,TX,Texas,76651,United States,North America,
1445195,Male,Joseph Snyder,Birmingham,AL,Alabama,35203,United States,North America,
1445497,Male,William Poor,Roswell,NM,New Mexico,88201,United States,North America,
1445597,Female,Sharon Pak,Houston,TX,Texas,77002,United States,North America,
1445735,Male,Randall Cheatham,Des Moines,IA,Iowa,50313,United States,North America,
1446045,Female,Edith Murillo,Pikesville,MD,Maryland,21208,United States,North America,
1446473,Male,Walter White,Harold,KY,Kentucky,41635,United States,North America,
1446919,Female,Tiffany Calkins,Quanah,TX,Texas,79252,United States,North America,
1447016,Female,Lisa Feller,Larkspur,CA,California,94939,United States,North America,
1447359,Male,Eric Fitzsimmons,Sunrise,FL,Florida,33323,United States,North America,
1447394,Female,Betty Cooley,Macomb,IL,Illinois,61455,United States,North America,
1447556,Female,Jean Belville,Richmond,VA,Virginia,23220,United States,North America,
1447923,Male,Robert Beaty,Kinston,NC,North Carolina,28501,United States,North America,
1448062,Female,Jeannette Murphy,Chattanooga,TN,Tennessee,37403,United States,North America,
1448213,Female,Angela Torres,Milwaukee,WI,Wisconsin,53204,United States,North America,
1448404,Female,Jane Barkley,Northfield,MN,Minnesota,55057,United States,North America,
1448408,Male,Jorge Coley,Lanham,DC,Washington DC,20706,United States,North America,
1448602,Male,Jeffrey Williams,Brattleboro,VT,Vermont,5301,United States,North America,
1448616,Male,Donald Tomlinson,Metairie,LA,Louisiana,70006,United States,North America,
1448778,Male,Christopher Cramer,Lenexa,MO,Missouri,66214,United States,North America,
1449155,Female,Mary Gilmour,Albany,OR,Oregon,97321,United States,North America,
1449187,Female,Elizabeth Brown,Mc Lean,MD,Maryland,22102,United States,North America,
1449784,Male,David Rocha,Indiana,PA,Pennsylvania,15701,United States,North America,
1449949,Female,Yolanda Lang,Salinas,CA,California,93901,United States,North America,
1450086,Female,Mabel Carrasquillo,San Diego,CA,California,92121,United States,North America,
1450137,Female,Joyce Clark,Burr Ridge,IL,Illinois,60527,United States,North America,
1450204,Female,Kelly Blair,Los Angeles,CA,California,90022,United States,North America,
1450225,Male,Billy Bethune,Dallas,TX,Texas,75247,United States,North America,
1450245,Male,William Jordan,Louisville,KY,Kentucky,40244,United States,North America,
1450286,Female,Beulah Rodriguez,Jacksonville,NC,North Carolina,28540,United States,North America,
1450707,Male,Francis Helms,Binghamton,NY,New York,13901,United States,North America,
1450775,Male,Brent Crespo,Westchester,IL,Illinois,60154,United States,North America,
1450826,Female,Brittany Crawford,Columbus,OH,Ohio,43219,United States,North America,
1451031,Male,Everette Lyon,Columbus,OH,Ohio,43215,United States,North America,
1451193,Female,Rosemary Ward,Los Angeles,CA,California,90017,United States,North America,
1451236,Male,James Devito,Carmel,IN,Indiana,46032,United States,North America,
1451323,Male,Christopher O'Connor,Robinson,TX,Texas,76706,United States,North America,
1451363,Male,Alan Carr,Pensacola,FL,Florida,32501,United States,North America,
1451427,Male,Raymond Dever,Havre,MT,Montana,59501,United States,North America,
1451431,Male,Robert Liu,Miramar,FL,Florida,33025,United States,North America,
1451466,Female,Maria Paddock,West Nyack,NY,New York,10994,United States,North America,
1451546,Male,Donnie Jones,Bronx,NY,New York,10464,United States,North America,
1451748,Female,Sarah Olmos,Wayne,NJ,New Jersey,7477,United States,North America,
1451764,Male,Richard Lane,Miami Springs,FL,Florida,33166,United States,North America,
1451784,Male,Winford Johnson,Seattle,WA,Washington,98101,United States,North America,
1451919,Female,Chelsea Stockton,Downey,CA,California,90241,United States,North America,
1451966,Male,Kenneth Quick,Green Bay,WI,Wisconsin,54303,United States,North America,
1452039,Male,Juan Armstrong,Reno,NV,Nevada,89501,United States,North America,
1452337,Female,Ida Thomas,Brattleboro,VT,Vermont,5301,United States,North America,
1452458,Female,Angela Seaver,Norfolk,VA,Virginia,23513,United States,North America,
1453090,Female,Myrle Ramirez,Fort Lauderdale,FL,Florida,33301,United States,North America,
1453297,Female,Lucy Davenport,Albany,NY,New York,12207,United States,North America,
1453389,Female,Gladys Young,Irvine,CA,California,92714,United States,North America,
1453427,Male,Ralph Thompson,Lancaster,KS,Kansas,66041,United States,North America,
1453451,Male,Steven Kowalski,Phoenix,AZ,Arizona,85012,United States,North America,
1453679,Male,Derek Shaw,Casa Grande,AZ,Arizona,85222,United States,North America,
1453776,Female,Gloria Boggess,Midland,TX,Texas,79701,United States,North America,
1453868,Female,Carolyn Galindo,Cincinnati,OH,Ohio,45202,United States,North America,
1454131,Male,John Montgomery,Irvine,CA,California,92614,United States,North America,
1454138,Female,Mary Killingsworth,Byron,NY,New York,14422,United States,North America,
1454163,Female,Claudia Guthrie,Passaic,NJ,New Jersey,7055,United States,North America,
1454248,Female,Janet Beasley,Abilene,TX,Texas,79602,United States,North America,
1454269,Male,Michael Cambridge,Roseville,CA,California,95678,United States,North America,
1454667,Female,Cindy Strickland,Greenville,MS,Mississippi,38701,United States,North America,
1454859,Female,Eve Clark,Heber Springs,AR,Arkansas,72543,United States,North America,
1454940,Female,Rosario Brown,Apex,NC,North Carolina,27502,United States,North America,
1454988,Male,Richard Haman,Baton Rouge,LA,Louisiana,70810,United States,North America,
1455360,Male,James Hays,Huntington,WV,West Virginia,25701,United States,North America,
1455437,Male,Ken Kong,Miami,FL,Florida,33141,United States,North America,
1455859,Male,David Harden,Mc Kees Rocks,PA,Pennsylvania,15136,United States,North America,
1456036,Female,Dawn Watson,O Fallon,MO,Missouri,63366,United States,North America,
1456078,Male,Jesus Braaten,Round Lake,IL,Illinois,60073,United States,North America,
1456120,Male,Robert Wilson,Fremont,CA,California,94536,United States,North America,
1456247,Female,Shawna Delgado,Gap,PA,Pennsylvania,17527,United States,North America,
1456404,Male,Carlos Wise,Vining,MN,Minnesota,56588,United States,North America,
1456455,Male,Tom Moore,Kent,WA,Washington,98031,United States,North America,
1456672,Female,Valerie Myers,Emporia,KS,Kansas,66801,United States,North America,
1456818,Male,Christian Goodwin,Stlouis,MO,Missouri,63101,United States,North America,
1456891,Female,Megan Ford,Ocala,FL,Florida,34471,United States,North America,
1457030,Female,Linda Reynolds,Albany,NY,New York,12207,United States,North America,
1457037,Male,Larry Kelley,Port Jefferson Stati,NY,New York,11776,United States,North America,
1457076,Male,Reyes Labbe,Winder,GA,Georgia,30680,United States,North America,
1457192,Female,Nellie Schlenker,Coos Bay,OR,Oregon,97420,United States,North America,
1457226,Male,Hugo Delcastillo,Youngstown,OH,Ohio,44512,United States,North America,
1457268,Female,Angela Voorhees,Englewood,OK,Oklahoma,67840,United States,North America,
1457295,Male,Donald Boley,Freeport,ME,Maine,4032,United States,North America,
1457391,Female,Amanda Davis,Miami,FL,Florida,33179,United States,North America,
1457465,Female,Linda Ramsey,Denver,CO,Colorado,80218,United States,North America,
1457500,Male,Donald Hull,Levittown,NY,New York,11756,United States,North America,
1457759,Female,Patricia Levy,Southfield,MI,Michigan,48034,United States,North America,
1458164,Female,Maria Mackie,Freehold,NJ,New Jersey,7728,United States,North America,
1458301,Male,William Templin,Nashville,TN,Tennessee,37201,United States,North America,
1458350,Male,Walter Hamilton,Sacramento,CA,California,95814,United States,North America,
1458500,Female,Connie Rideout,New York,NY,New York,10011,United States,North America,
1458544,Male,George Johnson,Greensburg,IN,Indiana,47240,United States,North America,
1458590,Male,James Basile,Hattiesburg,MS,Mississippi,39401,United States,North America,
1458605,Male,Chester Cipriani,Oakland,CA,California,94621,United States,North America,
1458743,Female,Laura Forsyth,Denver,CO,Colorado,80202,United States,North America,
1458780,Female,Janice Arrieta,Dallas,TX,Texas,75247,United States,North America,
1458811,Male,Gerald Gracia,Benld,IL,Illinois,62009,United States,North America,
1459006,Male,Michael Sea,Anton,TX,Texas,79313,United States,North America,
1459686,Male,Evan Bourassa,Ann Arbor,MI,Michigan,48104,United States,North America,
1459858,Male,Jerry House,Sharonville,OH,Ohio,45241,United States,North America,
1459894,Male,John Doyon,Gainesville,GA,Georgia,30501,United States,North America,
1460035,Male,Robert Clark,Gainesville,GA,Georgia,30501,United States,North America,
1460061,Male,Stephen Guidry,Los Angeles,CA,California,90017,United States,North America,
1460077,Female,Denice Mayo,Browns,IL,Illinois,62818,United States,North America,
1460194,Female,Lois Person,Warrensburg,MO,Missouri,64093,United States,North America,
1460501,Female,Nancy Gaston,Grand Rapids,MI,Michigan,49503,United States,North America,
1460614,Male,Victor Holton,Sacramento,CA,California,95814,United States,North America,
1460919,Female,Alicia Steverson,Dublin,OH,Ohio,43017,United States,North America,
1460970,Female,Shawna Kellogg,Milwaukee,WI,Wisconsin,53202,United States,North America,
1460974,Female,Joan Webster,Ephrata,PA,Pennsylvania,17522,United States,North America,
1461001,Female,Anne Rudd,Houston,TX,Texas,77063,United States,North America,
1461020,Male,Willie Ramsey,Milwaukee,WI,Wisconsin,53202,United States,North America,
1461041,Male,George Halterman,Ogden,UT,Utah,84401,United States,North America,
1461077,Female,Willie Bliss,Havelock,NC,North Carolina,28532,United States,North America,
1461248,Male,Jeremy Judge,Oakland,CA,California,94612,United States,North America,
1461316,Female,Charlene Carr,Toledo,OH,Ohio,43604,United States,North America,
1461681,Female,Mary Gibson,Boston,MA,Massachusetts,2110,United States,North America,
1461721,Male,Nathaniel Esparza,Cincinnati,OH,Ohio,45223,United States,North America,
1461845,Female,Ana Harter,New York,NY,New York,10036,United States,North America,
1462000,Male,Jon Holman,Vernon Hills,IL,Illinois,60061,United States,North America,
1462148,Female,Nettie Jenkins,Gardena,CA,California,90247,United States,North America,
1462224,Male,Tracy Richter,Dallas,TX,Texas,75240,United States,North America,
1462274,Male,Raymond Ector,Bemidji,MN,Minnesota,56601,United States,North America,
1462312,Male,Wesley Rudd,Englewood,CO,Colorado,80112,United States,North America,
1462652,Female,Cindy Gerson,Phoenix,AZ,Arizona,85027,United States,North America,
1462685,Male,Tristan Willoughby,Stlouis,MO,Missouri,63101,United States,North America,
1462748,Female,Regina Taylor,Lafayette,IN,Indiana,47906,United States,North America,
1462974,Male,Jerold Crawley,Pittsburgh,PA,Pennsylvania,15212,United States,North America,
1463092,Female,Lara Wilson,Dothan,AL,Alabama,36303,United States,North America,
1463149,Male,Timothy Ryan,Staten Island,NY,New York,10301,United States,North America,
1463375,Female,Kareen Lewellyn,Colebrook,OH,Ohio,44076,United States,North America,
1463606,Female,Mayola Bell,Glendale,AZ,Arizona,85301,United States,North America,
1463715,Male,William Streetman,Wildwood,FL,Florida,34785,United States,North America,
1464010,Female,Sonia Hall,Lansdale,PA,Pennsylvania,19446,United States,North America,
1464133,Male,Bernie Kay,Bismarck,ND,North Dakota,58506,United States,North America,
1464274,Female,Diane Young,Palmersville,TN,Tennessee,38241,United States,North America,
1464371,Female,Giselle Adkins,Richmond,VA,Virginia,23219,United States,North America,
1464440,Female,Dana Sleeper,Jacksonville,FL,Florida,32044,United States,North America,
1464857,Female,Lindsey Horsley,Kingman,AZ,Arizona,86401,United States,North America,
1464960,Male,Joseph Thurlow,New Florence,PA,Pennsylvania,15944,United States,North America,
1464976,Male,Charles Leet,Sac City,IA,Iowa,50583,United States,North America,
1465108,Female,Sharon Holleman,Cuyahoga Falls,OH,Ohio,44221,United States,North America,
1465279,Male,Clayton Williams,St Petersburg,FL,Florida,33712,United States,North America,
1465283,Male,Robert Weinberg,Sherman Oaks,CA,California,91403,United States,North America,
1465462,Male,Tony Larson,Manassas,VA,Virginia,22110,United States,North America,
1465493,Male,George Kyle,Norfolk,VA,Virginia,23513,United States,North America,
1465552,Female,Nancy Ford,Raleigh,NC,North Carolina,27604,United States,North America,
1465666,Female,Jennifer Gregg,Oakland,CA,California,94612,United States,North America,
1465813,Male,Joseph Hakala,Hephzibah,GA,Georgia,30815,United States,North America,
1465827,Female,Geralyn Olivar,Danvers,IL,Illinois,61732,United States,North America,
1465839,Female,Kelly McGill,Grand Rapids,MI,Michigan,49505,United States,North America,
1466044,Male,Dale Rice,Cedar Rapids,IA,Iowa,52401,United States,North America,
1466089,Female,Sheila Arthur,Kansas City,MO,Missouri,64106,United States,North America,
1466160,Male,Glenn Martin,Houston,TX,Texas,77002,United States,North America,
1466166,Female,Cheryl Osuna,Columbia,SC,South Carolina,29223,United States,North America,
1466422,Female,Brittany Rios,Spokane Valley,WA,Washington,99206,United States,North America,
1466506,Male,Hugo Jones,Doylestown,OH,Ohio,44230,United States,North America,
1466528,Female,Karen Folsom,Goodman,MS,Mississippi,39079,United States,North America,
1466537,Female,Sandra Babcock,Chester,KS,Kansas,68327,United States,North America,
1466682,Female,Judith Smith,Lockport,NY,New York,14094,United States,North America,
1466728,Female,Blanca Arend,Portland,OR,Oregon,97205,United States,North America,
1467036,Female,Gail Pena,Gainesville,FL,Florida,32601,United States,North America,
1467046,Male,Robert Schlegel,Harrisburg,PA,Pennsylvania,17111,United States,North America,
1467054,Female,Yesenia Larson,New York,NY,New York,10016,United States,North America,
1467088,Male,Jose Rodriguez,Stateburg,SC,South Carolina,29150,United States,North America,
1467137,Female,Genevieve Turner,Mannington,WV,West Virginia,26582,United States,North America,
1467183,Female,Barbara Davis,Orlando,FL,Florida,32805,United States,North America,
1467292,Female,Brandi Eastin,Jackson,TN,Tennessee,38301,United States,North America,
1467427,Female,Terri Henley,Benson,NC,North Carolina,27504,United States,North America,
1467706,Female,Christine Fleming,Bloomsburg,PA,Pennsylvania,17815,United States,North America,
1468248,Female,Mary Busby,Corpus Christi,TX,Texas,78401,United States,North America,
1468252,Male,Gregory Harlan,Gardena,CA,California,90247,United States,North America,
1468344,Male,Brian Banks,Westerville,OH,Ohio,43081,United States,North America,
1468485,Male,Christopher Espinosa,Philadelphia,PA,Pennsylvania,19103,United States,North America,
1468600,Male,Walter Ventura,Irvine,CA,California,92714,United States,North America,
1469208,Female,Amanda Tannehill,Fitchburg,MA,Massachusetts,1420,United States,North America,
1469231,Male,Augustine Johnson,Hooks,TX,Texas,75570,United States,North America,
1469295,Female,Beth Rodriguez,Sugar Land,TX,Texas,77478,United States,North America,
1469355,Female,Nilsa Wright,Elizabethtown,KY,Kentucky,42701,United States,North America,
1469379,Male,Charles Bassham,Homer,NE,Nebraska,68030,United States,North America,
1469753,Male,Thomas Hale,Turrell,AR,Arkansas,72384,United States,North America,
1470025,Female,Christina Eder,Tulsa,OK,Oklahoma,74145,United States,North America,
1470076,Male,William Damron,Florence,SC,South Carolina,29501,United States,North America,
1470332,Male,William Runge,Oakhurst,CA,California,93644,United States,North America,
1470398,Female,Renate Stephenson,Charlotte,NC,North Carolina,28211,United States,North America,
1470640,Male,John Christy,Urbandale,IA,Iowa,50322,United States,North America,
1470648,Female,Heather Blose,Northbrook,IL,Illinois,60062,United States,North America,
1470697,Male,George Dodrill,Corpus Christi,TX,Texas,78401,United States,North America,
1470705,Male,Donald Bone,Harvey,IL,Illinois,60426,United States,North America,
1470797,Female,Stefanie Gomez,Montville,OH,Ohio,44062,United States,North America,
1470803,Female,Frances Boyd,East Moline,IL,Illinois,61244,United States,North America,
1470908,Female,Linda Johnson,Akron,OH,Ohio,44307,United States,North America,
1471107,Female,Beth Smith,Louisville,AL,Alabama,36048,United States,North America,
1471304,Female,Judith Hall,Riverton,UT,Utah,84065,United States,North America,
1471397,Female,Elizabeth Peete,La Plata,MO,Missouri,63549,United States,North America,
1471544,Female,Jennie Britt,Cusseta,GA,Georgia,31805,United States,North America,
1472106,Female,Mary Stiver,Savannah,GA,Georgia,31405,United States,North America,
1472188,Male,Joseph Mount,Needham,MA,Massachusetts,2192,United States,North America,
1472233,Female,Shirley Collins,Beachwood,OH,Ohio,44122,United States,North America,
1472278,Male,Edward Dawson,Denver,CO,Colorado,80205,United States,North America,
1472319,Male,Christopher Yancy,Hornell,NY,New York,14843,United States,North America,
1472334,Male,Eugene Kincaid,Flemingsburg,KY,Kentucky,41041,United States,North America,
1472355,Male,Michael Koch,Port Orange,FL,Florida,32019,United States,North America,
1472632,Male,Jeremy Doe,Los Angeles,CA,California,90071,United States,North America,
1472706,Male,Alexis Cole,Oak Park,IL,Illinois,60300,United States,North America,
1472712,Male,Jose Staggs,Wahoo,NE,Nebraska,68066,United States,North America,
1472731,Male,Martin Owen,Los Angeles,CA,California,90017,United States,North America,
1472942,Male,Brian Leach,Oklahoma City,OK,Oklahoma,73162,United States,North America,
1472967,Female,Susie Masters,Okeechobee,FL,Florida,33472,United States,North America,
1473090,Female,Charmaine Lynn,Los Angeles,CA,California,90017,United States,North America,
1473522,Female,Susan Cecil,Strongsville,OH,Ohio,44136,United States,North America,
1473690,Female,Elaine Arce,San Antonio,TX,Texas,78205,United States,North America,
1474128,Male,James White,Thomas (Bureau),IL,Illinois,61346,United States,North America,
1474188,Male,Steve Berrios,Richmond,CA,California,94801,United States,North America,
1474189,Male,Casey Pringle,Rockford,IL,Illinois,61101,United States,North America,
1474251,Female,Dorothy Pedraza,Wheeling,WV,West Virginia,26003,United States,North America,
1474264,Female,Velia Solis,Brussels,IL,Illinois,62013,United States,North America,
1474363,Female,Mary Brown,Big Timber,MT,Montana,59011,United States,North America,
1474420,Male,Michael Walker,Princeton,TX,Texas,75000,United States,North America,
1474834,Male,Kevin Madsen,Brooks,WI,Wisconsin,53921,United States,North America,
1475255,Female,Juanita Robinson,Birmingham,AL,Alabama,35209,United States,North America,
1475374,Female,Rebecca Wood,Portage Des Sioux,MO,Missouri,63373,United States,North America,
1475591,Male,Lonny Beard,Sugar Notch,PA,Pennsylvania,18706,United States,North America,
1475761,Female,Ana Phillips,Woodford,WI,Wisconsin,53599,United States,North America,
1475886,Male,Michael Tapia,Bensenville,IL,Illinois,60106,United States,North America,
1475900,Male,Carlos Legros,Eugene,OR,Oregon,97401,United States,North America,
1476040,Female,Patricia Roberts,Littleton,CO,Colorado,80120,United States,North America,
1476356,Female,Theresa White,Archie,MO,Missouri,64725,United States,North America,
1476450,Male,Steven Moore,Phoenix,AZ,Arizona,85009,United States,North America,
1476600,Male,Anthony Anderson,Denver,CO,Colorado,80202,United States,North America,
1476634,Male,Robert Russell,Columbus,OH,Ohio,43215,United States,North America,
1476648,Male,Matthew Mills,Manhattan,NY,New York,10107,United States,North America,
1476747,Male,Thomas Flowers,Auburn,WA,Washington,98002,United States,North America,
1476834,Female,Justine Keith,Pleasantville,NY,New York,10570,United States,North America,
1476967,Male,Elden Brown,Roslyn,NY,New York,11576,United States,North America,
1477324,Female,Thelma Freeman,Ethel,MS,Mississippi,39067,United States,North America,
1477343,Male,Joseph Rickman,Port Angeles,WA,Washington,98362,United States,North America,
1477627,Male,Mark Stahl,Owensboro,KY,Kentucky,42301,United States,North America,
1477712,Female,Rachel Rivera,Warren,OH,Ohio,44481,United States,North America,
1477953,Female,Irene Bellinger,Bellevue,WA,Washington,98004,United States,North America,
1478150,Male,Jaime Byrd,Charlotte,NC,North Carolina,28209,United States,North America,
1478441,Male,Robin Castaneda,Emmett,ID,Idaho,83617,United States,North America,
1478481,Male,Herbert Lacher,Columbus,OH,Ohio,43201,United States,North America,
1478631,Female,Linda Leach,Silverdale,WA,Washington,98383,United States,North America,
1478691,Male,Joey Graham,Gresham,OR,Oregon,97030,United States,North America,
1478876,Male,Roger Rains,Oakland,CA,California,94607,United States,North America,
